Ligand_SMILES,Ligand_ID,Decoy_SMILES,Tanimoto_Similarity,Actividad
c1ccc2c(c1)[nH]c(n2)c3cscn3,P10000001,C1C2CC3CC1CC(C2)(C3)/C(=N\O)/C#N,0.0,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@@H]1[C@@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@@H]2[C@H](C[C@H]([C@@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@@H]1[C@@H]([C@@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@@H]([C@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@H]1O[C@@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@H](O2)O[C@H]3[C@H](C[C@H]([C@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[NH2+][C@H]1[C@H]([C@@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O,0.012658227848101266,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,CN[C@@H]1[C@@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,CN[C@H]1[C@@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,CN[C@@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,CN[C@H]1[C@H]([C@@H]2[C@@H](C[C@@H]([C@@H](O2)O[C@@H]3[C@@H](C[C@@H]([C@@H]([C@@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.013333333333333334,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000001,CN[C@H]1[C@H]([C@@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)[NH3+])[NH3+])[NH3+])O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)[NH3+])O)O)O,0.013333333333333334,0
Cc1c2cc(ccc2n(c1c3ccc(cc3)O)Cc4ccc(cc4)OCC[NH+]5CCCCCC5)O,P10000002,c1ccc(cc1)[C@@H]2[C@H](N([C@@H](N2)SCc3[nH]c4ccccc4[nH+]3)c5ccccc5)c6ccccc6,0.011904761904761904,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,c1ccc(cc1)[C@@H](COc2cccc3c2cccc3)C[S-],0.014084507042253521,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,c1ccc(cc1)CSc2nc3ccccc3c(n2)[S-],0.014285714285714285,0
COC(=O)c1ccc(cc1)O,P10000002,[H]/N=C/1\C=C[C@@H](S1)c2ccoc2,0.014285714285714285,0
COC(=O)c1ccc(cc1)O,P10000002,C1[C@H]2CNC[C@@H]2N3[C@@H]1CSC3,0.015151515151515152,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,c1nc2c(c(n1)Cl)nc(nc2Cl)Cl,0.01639344262295082,0
COC(=O)c1ccc(cc1)O,P10000002,C1COC[C@@H](N1)C(F)(F)F,0.01639344262295082,0
Cc1c2cc(ccc2n(c1c3ccc(cc3)O)Cc4ccc(cc4)OCC[NH+]5CCCCCC5)O,P10000002,CC(C)c1ccc(cc1)CSc2nnc(s2)SCc3[nH+]c4ccccc4c(n3)N,0.023255813953488372,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,C[C@H](CCC(C)C)n1c2cc(c(cc2nc1[S-])Cl)F,0.02631578947368421,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,CCCC[C@H](C)n1c2cc(c(cc2nc1[S-])Cl)Cl,0.02666666666666667,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,CC(C)CCn1c2cc(c(cc2nc1[S-])Cl)Cl,0.027777777777777776,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,c1ccc(cc1)C2=CC=Nn3cnnc3S2,0.028169014084507043,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)[O-])\C)/C,P10000002,c1ccc(cc1)[C@@H](COc2ccc(cc2)Br)C[S-],0.028985507246376812,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,CCn1c2c(cn1)c(nc(n2)Cl)Cl,0.029850746268656716,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,c1c(ncnc1Cl)Sc2ncns2,0.029850746268656716,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,c1c(nc(nc1Cl)Cl)N2CCOCC2,0.030303030303030304,0
COC(=O)c1ccc(cc1)O,P10000002,c1c[nH]c(=S)nc1C(F)(F)F,0.03225806451612903,0
COC(=O)c1ccc(cc1)O,P10000002,C[C@H]1[C@H](O[C@@H](CN1)C(C)C)C,0.03278688524590164,0
COC(=O)c1ccc(cc1)O,P10000002,c1c(c(c[nH]c1=O)Cl)F,0.03333333333333333,0
COc1c2c(ccc(=O)o2)cc3c1occ3,P10000002,CC(C)Oc1nc(nc(n1)Cl)Cl,0.034482758620689655,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])O)O)O,0.05263157894736842,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])[NH3+],0.05319148936170213,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])N)[NH3+])[NH3+],0.05319148936170213,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.053763440860215055,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.053763440860215055,0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],P10000003,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.053763440860215055,0
c1cc(n2c(c1)nc(n2)NC(=O)C3CC3)c4ccc(cc4)CN5CCS(=O)(=O)CC5,P10000004,c1ccc2cc(ccc2c1)S(=O)(=O)N3CCCN(CC3)S(=O)(=O)c4c[nH]cn4,0.0,0
C[C@](c1ccc(cc1)F)(c2cnc(nc2)N3CCN(CC3)c4c5cc(cn5ncn4)c6cnn(c6)C)[NH3+],P10000004,Cc1cc(c(n1c2cccc(c2)S(=O)(=O)N3CCOCC3)C)C4=N[NH+]=C(SC4)NC5CC5,0.011494252873563218,0
c1cc(n2c(c1)nc(n2)NC(=O)C3CC3)c4ccc(cc4)CN5CCS(=O)(=O)CC5,P10000004,c1cc(cc(c1)NC(=O)c2c(ccs2)S(=O)(=O)N3CCOCC3)C4=NN=CC4,0.0125,0
c1cc(n2c(c1)nc(n2)NC(=O)C3CC3)c4ccc(cc4)CN5CCS(=O)(=O)CC5,P10000004,c1cc(ccc1S(=O)(=O)NC2CCCCC2)S(=O)(=O)N3CCN(CC3)C=O,0.016129032258064516,0
CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,P10000004,c1ccc(cc1)NC(=O)[C@@](C(F)(F)F)(OC([C@](C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F,0.01639344262295082,0
CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C,P10000004,C1CCC(CC1)OC(=O)[C@](C(F)(F)F)(OC([C@](C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F,0.016666666666666666,0
